date,open,close
2025-07-10,1407.61,1408.17
2025-07-11,1409.18,1420.81
2025-07-14,1421.93,1428.57
2025-07-15,1427.92,1412.12
2025-07-16,1412.16,1415.98
2025-07-17,1414.25,1428.11
2025-07-18,1426.65,1418.61
2025-07-21,1436.82,1452.34
2025-07-22,1462.27,1458.86
2025-07-23,1461.16,1435.74
2025-07-24,1431.55,1451.47
2025-07-25,1453.22,1458.98
2025-07-28,1464.37,1455.37
2025-07-29,1451.38,1465.32
2025-07-30,1460.47,1439.64
2025-07-31,1437.82,1422.87
2025-08-01,1424.22,1419.61
2025-08-04,1413.26,1433.25
2025-08-05,1437.34,1436.78
2025-08-06,1438.51,1459.51
2025-08-07,1463.13,1459.46
2025-08-08,1457.8,1441.72
2025-08-11,1447.44,1458.72
2025-08-12,1456.22,1449.63
2025-08-13,1449.4,1461.86
2025-08-14,1463.55,1432.8
2025-08-15,1432.26,1476.33
2025-08-18,1480.58,1576.63
2025-08-19,1587.33,1596.67
2025-08-20,1590.66,1615.16
2025-08-21,1619.29,1589.4
2025-08-22,1589.59,1600.28
2025-08-25,1608.69,1604.01
2025-08-26,1600.32,1591.9
2025-08-27,1593.25,1550.44
2025-08-28,1550.19,1554.43
2025-08-29,1557.53,1574.25
2025-09-01,1575.83,1568.63
2025-09-02,1570.11,1574.88
2025-09-03,1580.76,1551.45
2025-09-04,1554.45,1538.98
2025-09-05,1542.65,1618.18
2025-09-08,1634.92,1647.01
2025-09-09,1631.93,1612.41
2025-09-10,1601.22,1609.82
2025-09-11,1604.38,1635.43
2025-09-12,1632.3,1600.88
2025-09-15,1605.14,1606.96
2025-09-16,1606.41,1617.13
2025-09-17,1615.72,1607.44
2025-09-18,1604.96,1591.17
2025-09-19,1591.01,1578.0
2025-09-22,1580.69,1589.19
2025-09-23,1587.56,1547.45
2025-09-24,1548.69,1578.92
2025-09-25,1572.49,1557.22
2025-09-26,1555.74,1528.98
2025-09-29,1531.18,1539.47
2025-09-30,1547.69,1528.63
2025-10-09,1538.34,1525.81
2025-10-10,1528.97,1506.91
2025-10-13,1444.1,1487.41
2025-10-14,1498.05,1484.19
2025-10-15,1485.32,1508.31
2025-10-16,1500.01,1488.71
2025-10-17,1488.87,1432.87
2025-10-20,1447.59,1429.28
2025-10-21,1435.37,1458.42
2025-10-22,1454.75,1471.07
2025-10-23,1464.89,1455.37
2025-10-24,1464.31,1472.08
2025-10-27,1481.26,1469.15
2025-10-28,1469.5,1451.57
2025-10-29,1455.57,1573.71
2025-10-30,1561.25,1553.32
2025-10-31,1552.48,1582.71
2025-11-03,1578.21,1567.23
2025-11-04,1562.33,1528.79
2025-11-05,1504.21,1525.57
2025-11-06,1527.13,1519.81
2025-11-07,1517.16,1522.73
2025-11-10,1525.09,1512.52
2025-11-11,1515.61,1497.14
2025-11-12,1494.52,1490.63
2025-11-13,1497.21,1529.62
2025-11-14,1517.33,1514.2
2025-11-17,1514.47,1526.46
2025-11-18,1522.62,1481.82
